system,eer,auc,acc,bal_acc,n_spoof
sesame_csm,0.3076923076923255,0.7526262283971535,0.8599348534201955,0.7394103693663165,13
Qwen2.5-Omni,0.306167400882061,0.7444933920704846,0.9414316702819957,0.7592825676526117,14
suno_bark,0.28744493392129217,0.7979074889867841,0.665943600867679,0.7249056010069226,14
suno_bark-small,0.27312775330339034,0.8223725613593454,0.544468546637744,0.7687224669603524,14
Nari Dia-1.6B,0.2727272727275979,0.8780536643972767,0.6648531011969532,0.8303964757709251,11
OpenVoiceV2,0.2666666666662915,0.8381057268722467,0.8266522210184182,0.780763582966226,15
NeuTTS-Air,0.25000000000010986,0.7996971365638768,0.8593073593073594,0.8056167400881058,16
minimax_speech-2.6-hd,0.25000000000000006,0.8543502202643173,0.9228260869565217,0.8375550660792952,12
MiniCPM-o-2.6,0.2422907488985431,0.821420704845815,0.7586206896551724,0.7788546255506608,20
RVC,0.23788546255579715,0.8204059156702328,0.6735357917570499,0.7990874764002518,14
"Resemble.ai (April 12th, 2025)",0.2378854625553213,0.8434287812041116,0.8801295896328294,0.7755139500734214,18
Microsoft VibeVoice Large,0.23529411764702585,0.8801502980046643,0.9027027027027027,0.8061350090697073,17
MeloTTS,0.23076923076923075,0.8630125381226703,0.7220412595005429,0.8211199593358184,13
Llasa-8B,0.2235682819397253,0.8493636808614782,0.7051835853131749,0.7952153695545765,18
Step-Audio-EditX,0.20484581497827317,0.814477372847417,0.795429815016322,0.8066680016019223,11
parler_tts_large_v1,0.20484581497638654,0.889002517306482,0.8665943600867679,0.8267778477029578,14
parler_tts_mini_v1,0.18612334801894645,0.8929882525697503,0.6739606126914661,0.8359030837004405,6
Cartesia.ai (Sonic-3),0.1818181818181818,0.9282138566279535,0.8922742110990207,0.8556768121746096,11
Kani-TTS-370M,0.1818181818181818,0.8200841009211054,0.8302502720348205,0.8242891469763717,11
parler_tts_mini_v0.1,0.17647058823526718,0.8879891163513862,0.8010810810810811,0.8409562062710547,17
Edge-TTS,0.16960352422797742,0.8838717572197748,0.8309705561613958,0.859642682329907,9
DeepGram,0.15859030837143157,0.9475036710719529,0.7895310796074155,0.8937224669603524,9
Ringg Squirrel TTS v1.0,0.15859030836951007,0.9356950562897699,0.8423326133909287,0.8651492902594224,18
Maya1 TTS,0.158590308368821,0.900686706400622,0.8421621621621621,0.8618813164032133,17
kokoro,0.15789473684244773,0.9436007419429631,0.9665587918015103,0.8798690006955716,19
MatchaTTS,0.15528634361139143,0.8653083700440528,0.8453159041394336,0.8723568281938325,10
optispeech,0.13986784140891062,0.9456419131529263,0.8611713665943601,0.8943517935808685,14
Kyutai-TTS,0.13766519823780599,0.9484117783445397,0.8112189859762675,0.9036343612334802,19
Llasa-1B-Multilingual,0.12500000000000006,0.9456222466960351,0.8928571428571429,0.8840859030837005,16
Kitten-TTS-Nano-0.2,0.11563876651971039,0.9810710352422908,0.8755411255411255,0.9366740088105727,16
minimax_speech-02-turbo,0.10903083700493751,0.9511413696435722,0.8911860718171926,0.9000300360432518,11
Veena,0.10682819383155367,0.9521613436123348,0.8712121212121212,0.9344713656387665,16
Kitten-TTS-Nano-0.1,0.10022026431797029,0.9483165512901196,0.9002169197396963,0.914175582127124,14
orpheus-tts-0.1-finetune,0.09090909090909065,0.9785742891469764,0.9597388465723613,0.934721665999199,11
Indri-TTS-0.1,0.08920704845857291,0.9561831340465702,0.911062906724512,0.9196821900566394,14
facebook_mms-tts-eng,0.0759911894276414,0.9810327949094468,0.896328293736501,0.947136563876652,18
Marvis-TTS,0.07599118942738467,0.9790748898678414,0.9244249726177437,0.9620044052863437,5
Supertonic,0.06250000000000204,0.9725357929515419,0.9902597402597403,0.9643447136563876,16
