winner,rho_discovery,rho_confirm,p_confirm
rog_L0,0.56440489432703,0.31088709677419357,0.08870115395933176
sd_along,0.49632925472747497,0.4879032258064517,0.0053633238527600385
sd_along,0.5897664071190212,0.567741935483871,0.0008645637978923987
sd_along,0.5790878754171301,0.5923387096774194,0.00044695042869370585
sd_along,0.6925472747497218,0.5520161290322582,0.0012841188124116294
sd_along,0.54972191323693,0.5108870967741936,0.0033151092491751012
sd_along,0.6507230255839822,0.5798387096774194,0.0006290789885898019
sd_along,0.4647385984427141,0.6189516129032258,0.000205650910203096
sd_along,0.5506117908787541,0.6620967741935484,4.972841472814334e-05
sd_along,0.6538375973303671,0.4338709677419355,0.014746071238596895
sd_along,0.5163515016685205,0.6185483870967743,0.00020819308919908263
vel_entropy_L12,0.553281423804227,0.1532258064516129,0.41054049416218064
rog_L0,0.578642936596218,0.2911290322580646,0.11206835848914636
sd_along,0.7317018909899888,0.4600806451612903,0.00920844965945017
sd_along,0.6053392658509456,0.4012096774193548,0.02528843657176633
top1_frac_L9,0.5626251390433815,0.15927419354838712,0.39208552690474663
sd_along,0.5007786429365962,0.6189516129032258,0.000205650910203096
rog_L0,0.5546162402669632,0.13104838709677422,0.48224158377655446
sd_along,0.6907675194660734,0.5080645161290323,0.003523151722893524
sd_along,0.6649610678531702,0.4633064516129032,0.008668278566133069
sd_along,0.5684093437152391,0.6362903225806452,0.0001192802371147856
sd_along,0.6235817575083425,0.6080645161290323,0.00028488666640687997
sd_along,0.699666295884316,0.4516129032258065,0.010763365991634938
sd_along,0.5568409343715239,0.7225806451612904,4.427493757062001e-06
sd_along,0.4852057842046719,0.6568548387096774,5.9796013135327476e-05
sd_along,0.6258064516129032,0.5201612903225807,0.002704301445266275
dist_bona_centroid_L12,0.6231368186874304,0.13588709677419356,0.46607058942998725
sd_along,0.6805339265850945,0.4709677419354839,0.007491809422434443
sd_along,0.585761957730812,0.6205645161290323,0.00019575578024521478
sd_along,0.44649610678531704,0.6766129032258065,2.9281337548614307e-05
sd_along,0.6743047830923248,0.5318548387096774,0.002074711823545391
sd_along,0.6244716351501668,0.5645161290322581,0.0009391493479969051
sd_along,0.5710789766407119,0.6020161290322581,0.00033970637682785256
sd_along,0.5710789766407119,0.6516129032258065,7.165163571701632e-05
sd_along,0.560845383759733,0.6068548387096775,0.0002951765339656357
sd_along,0.6533926585094549,0.4625000000000001,0.008800742138208936
sd_along,0.6409343715239153,0.5500000000000002,0.0013490498720056157
sd_along,0.657842046718576,0.563709677419355,0.0009586544255454401
sd_along,0.696551724137931,0.4701612903225807,0.007608890825057611
sd_along,0.6547274749721913,0.5173387096774195,0.0028789463367107884
sd_along,0.5715239154616241,0.6112903225806452,0.000258984272670501
sd_along,0.6925472747497218,0.4584677419354839,0.009489026834670858
sd_along,0.6631813125695216,0.5072580645161291,0.003584618769492466
sd_along,0.5595105672969966,0.4963709677419355,0.004509276418456722
sd_along,0.5403781979977753,0.6310483870967742,0.00014111992248569288
vel_entropy_L9,0.42602892102335926,0.330241935483871,0.06961048543693168
sd_along,0.5955506117908788,0.6504032258064517,7.466956420230177e-05
sd_along,0.6364849833147942,0.5798387096774194,0.0006290789885898019
sd_along,0.617797552836485,0.5120967741935485,0.003229243435826459
sd_along,0.5977753058954393,0.5572580645161291,0.0011279066320742136
sd_along,0.5501668520578421,0.6165322580645163,0.00022132750811398814
vel_entropy_L9,0.607119021134594,0.06895161290322582,0.7124488925248612
top1_frac_L9,0.44249165739710794,0.307258064516129,0.09268723812758556
sd_along,0.6476084538375974,0.5310483870967743,0.002113621482553722
sd_along,0.5884315906562848,0.595967741935484,0.00040366351837276275
sd_along,0.6137931034482759,0.5294354838709678,0.002193344432048514
vel_entropy_L9,0.5973303670745272,0.17258064516129035,0.35320344533668246
sd_along,0.5701890989988877,0.5903225806451613,0.0004727279367623175
sd_along,0.5412680756395996,0.6322580645161291,0.00013578623053391627
sd_along,0.6369299221357063,0.5395161290322582,0.0017350017706922764
sd_along,0.7423804226918799,0.4375,0.013844370427363209
part_ratio_L9,0.49766407119021133,0.2056451612903226,0.2670655075690904
sd_along,0.6863181312569522,0.5419354838709677,0.0016383080972380282
sd_along,0.6013348164627365,0.6342741935483872,0.00012729493233956709
sd_along,0.6231368186874304,0.5685483870967742,0.0008467501023021788
sd_along,0.521245828698554,0.6568548387096774,5.9796013135327476e-05
rog_L0,0.6182424916573971,0.23104838709677425,0.21109414125561937
sd_along,0.6947719688542825,0.4584677419354839,0.009489026834670858
sd_along,0.4682981090100112,0.7600806451612905,7.040064923545693e-07
sd_along,0.5799777530589544,0.5580645161290323,0.0011054131551958269
sd_along,0.567964404894327,0.5903225806451613,0.0004727279367623175
sd_along,0.6751946607341489,0.45806451612903226,0.009560287895093314
sd_along,0.49276974416017794,0.6685483870967742,3.9437917338212684e-05
sd_along,0.5897664071190212,0.605241935483871,0.00030940806759170074
sd_along,0.5839822024471636,0.6012096774193549,0.0003476795072766063
sd_along,0.5163515016685205,0.6701612903225808,3.7184483308626554e-05
sd_along,0.5942157953281423,0.5786290322580646,0.0006497639858748745
vel_entropy_L12,0.4967741935483871,0.2016129032258065,0.2767628754985213
sd_along,0.5225806451612903,0.6096774193548388,0.0002716618685124425
sd_along,0.7784204671857619,0.4141129032258065,0.020557965972714004
sd_along,0.6333704115684093,0.5524193548387096,0.0012714653630320318
sd_along,0.5279199110122358,0.6548387096774194,6.41301074585284e-05
sd_along,0.396662958843159,0.7024193548387098,1.0585744505550017e-05
sd_along,0.5675194660734149,0.6625000000000001,4.9020932681572716e-05
sd_along,0.517686318131257,0.5556451612903226,0.0011740976440319899
sd_along,0.5746384872080088,0.6189516129032258,0.000205650910203096
vel_mean_L9,0.44827586206896547,0.06693548387096775,0.7205172359200274
sd_along,0.5661846496106785,0.5947580645161291,0.0004176616332491363
sd_along,0.614238042269188,0.6112903225806452,0.000258984272670501
sd_along,0.5773081201334815,0.5427419354838711,0.0016071370338005542
sd_along,0.6360400444938822,0.5471774193548388,0.00144476077836368
sd_along,0.6476084538375974,0.5629032258064516,0.0009785136021088585
rog_L0,0.5888765294771968,0.21975806451612906,0.23488515275558358
part_ratio_L9,0.4562847608453838,0.28790322580645167,0.11628323502043882
sd_along,0.7236929922135705,0.3875,0.0312560523096286
sd_along,0.6569521690767519,0.5495967741935484,0.0013623745190090792
sd_along,0.7041156840934372,0.4370967741935484,0.013942225537691987
sd_along,0.7050055617352614,0.525,0.0024261752445481374
sd_along,0.5781979977753059,0.6169354838709679,0.000218643262599039
sd_along,0.6333704115684093,0.5411290322580646,0.0016700043066008052
sd_along,0.41090100111234706,0.744758064516129,1.5499200728872398e-06
sd_along,0.5555061179087876,0.6298387096774194,0.00014663945545338708
mu_norm_L12,0.5866518353726363,0.12419354838709679,0.505635467500221
sd_along,0.5457174638487208,0.5608870967741936,0.001029746488927218
sd_along,0.5141268075639599,0.6298387096774194,0.00014663945545338708
sd_along,0.7147942157953281,0.3995967741935484,0.025937858835227857
sd_along,0.49899888765294764,0.6758064516129033,3.017872657358296e-05
rog_L0,0.4576195773081201,0.42338709677419356,0.01763030180420697
sd_along,0.5617352614015573,0.6306451612903227,0.0001429388438004281
sd_along,0.7588431590656284,0.48185483870967744,0.0060548294810557155
rog_L0,0.503448275862069,0.4790322580645162,0.006402691620522424
twonn_id_L9,0.5056729699666296,0.1842741935483871,0.3210195660694439
sd_along,0.5790878754171301,0.6084677419354839,0.0002815280688845499
sd_along,0.5265850945494994,0.6358870967741936,0.00012084618906177042
sd_along,0.7183537263626251,0.3266129032258065,0.07292192572278498
sd_along,0.6040044493882092,0.5330645161290323,0.0020175133997510845
sd_along,0.5047830923248053,0.6540322580645161,6.594103154040757e-05
sd_along,0.6355951056729701,0.5129032258064516,0.003173071078426723
sd_along,0.5474972191323693,0.5846774193548387,0.0005520183110067999
sd_along,0.46651835372636263,0.597983870967742,0.00038125302238245046
sd_along,0.5052280311457175,0.6362903225806452,0.0001192802371147856
sd_along,0.5190211345939933,0.665725806451613,4.367797218587459e-05
top1_frac_L9,0.6262513904338153,0.2516129032258065,0.17211571434023892
sd_along,0.6800889877641824,0.42298387096774204,0.01774996577345879
sd_along,0.5733036707452726,0.7076612903225807,8.49772873972189e-06
rog_L0,0.6987764182424916,0.2342741935483871,0.20461148211311314
top1_frac_L9,0.525250278086763,0.28508064516129034,0.12006703233052249
sd_along,0.5123470522803114,0.6314516129032258,0.00013932164903651505
sd_along,0.5572858731924359,0.6040322580645161,0.00032047717567739575
sd_along,0.6302558398220245,0.5495967741935484,0.0013623745190090792
sd_along,0.5261401557285873,0.605241935483871,0.00030940806759170074
vel_entropy_L9,0.5635150166852058,0.15725806451612906,0.39818350888121823
sd_along,0.54972191323693,0.6471774193548387,8.328080323792211e-05
rog_L0,0.6422691879866518,0.2088709677419355,0.2594689622317088
top1_frac_L9,0.46918798665183536,0.42822580645161296,0.01624579923540243
rog_L0,0.4705228031145718,0.39798387096774196,0.026600869753074144
sd_along,0.5510567296996662,0.47862903225806447,0.006453749007721673
sd_along,0.6102335928809789,0.5754032258064516,0.0007078780021976461
rog_L0,0.6053392658509456,0.33830645161290324,0.06267067867059958
sd_along,0.6364849833147942,0.5439516129032259,0.0015613491344227887
sd_along,0.6146829810901,0.5237903225806452,0.0024932741556497346
sd_along,0.5657397107897664,0.6116935483870968,0.00025589805660342644
sd_along,0.7187986651835372,0.48951612903225816,0.005190754762226629
sd_along,0.5599555061179087,0.6403225806451613,0.00010458773034544912
sd_along,0.5332591768631813,0.6197580645161291,0.00020064914559172697
sd_along,0.6533926585094549,0.5641129032258064,0.0009488579608991707
part_ratio_L9,0.5906562847608453,0.09838709677419355,0.5984954304286771
sd_along,0.6395995550611792,0.522983870967742,0.0025388941064868093
sd_along,0.43893214682981085,0.7036290322580646,1.006656915181174e-05
sd_along,0.6440489432703003,0.5399193548387098,0.001718549439051703
sd_along,0.4113459399332592,0.6975806451612904,1.291297257568241e-05
sd_along,0.593325917686318,0.6790322580645162,2.673123367772197e-05
sd_along,0.6008898776418242,0.5669354838709678,0.0008827054340509772
sd_along,0.43359288097886545,0.7217741935483871,4.591139593249853e-06
sd_along,0.5292547274749722,0.6544354838709678,6.502992748745868e-05
sd_along,0.7245828698553948,0.525,0.0024261752445481374
sd_along,0.44160177975528364,0.5544354838709679,0.0012098181112603359
vel_entropy_L9,0.5248053392658508,0.13346774193548389,0.4741202014405085
mu_norm_L12,0.5657397107897664,0.07701612903225806,0.6804869573574756
sd_along,0.5853170189098998,0.5294354838709678,0.002193344432048514
sd_along,0.6182424916573971,0.5782258064516129,0.0006567907393641607
sd_along,0.6649610678531702,0.48508064516129046,0.005677128462525362
sd_along,0.6338153503893215,0.5649193548387098,0.0009295279188975286
mu_norm_L12,0.5595105672969966,0.014112903225806453,0.9399347744299826
sd_along,0.5314794215795328,0.6504032258064517,7.466956420230177e-05
sd_along,0.575083426028921,0.5536290322580646,0.0012341561589324507
sd_along,0.6462736373748609,0.5467741935483872,0.0014589060628762357
sd_along,0.5982202447163515,0.5431451612903226,0.0015917461466616416
sd_along,0.689432703003337,0.530241935483871,0.0021531628507509876
sd_along,0.7027808676307008,0.5056451612903227,0.0037103269955476195
sd_along,0.6369299221357063,0.5387096774193548,0.0017683180294158951
sd_along,0.5839822024471636,0.5899193548387097,0.0004780380637412753
sd_along,0.5572858731924359,0.6100806451612903,0.0002684419476625354
vel_entropy_L9,0.6031145717463848,0.05645161290322581,0.762931426686061
sd_along,0.5862068965517241,0.5592741935483871,0.0010724088714448216
sd_along,0.6031145717463848,0.5471774193548388,0.00144476077836368
sd_along,0.6369299221357063,0.5338709677419355,0.001980146374306878
sd_along,0.49410456062291436,0.6310483870967742,0.00014111992248569288
part_ratio_L9,0.4638487208008899,0.3995967741935484,0.025937858835227857
rog_L0,0.5119021134593993,0.2995967741935484,0.10154787342356654
rog_L12,0.33704115684093433,0.10483870967741936,0.5746064280071872
sd_along,0.6186874304783093,0.5842741935483872,0.0005581059889551699
sd_along,0.5363737486095662,0.6629032258064517,4.832248690061787e-05
sd_along,0.6943270300333704,0.5778225806451613,0.0006638842610966035
sd_along,0.6400444938820912,0.5387096774193548,0.0017683180294158951
sd_along,0.4189098998887653,0.6866935483870968,1.9918681196418417e-05
sd_along,0.7303670745272525,0.4637096774193549,0.008602681851867213
sd_along,0.7317018909899888,0.4766129032258065,0.006714267884258436
sd_along,0.531924360400445,0.5366935483870968,0.0018540543552610326
sd_along,0.6765294771968854,0.5076612903225807,0.0035537708271211024
sd_along,0.5301446051167964,0.6487903225806452,7.887016778712051e-05
sd_along,0.5902113459399333,0.5983870967741935,0.00037690533153599096
sd_along,0.7010011123470522,0.519758064516129,0.002728675467877165
sd_along,0.6533926585094549,0.505241935483871,0.0037423402399068624
sd_along,0.6738598442714127,0.5201612903225807,0.002704301445266275
rog_L0,0.6347052280311457,0.3415322580645162,0.060051478973584205
vel_cv_L12,0.47497219132369295,0.011290322580645162,0.9519323200315777
rog_L0,0.5915461624026696,0.25725806451612904,0.16237283181287626
sd_along,0.6685205784204672,0.5024193548387098,0.003973159003157109
top1_frac_L9,0.6658509454949945,0.10685483870967745,0.5672298326794336
sd_along,0.6373748609566184,0.5411290322580646,0.0016700043066008052
sd_along,0.5862068965517241,0.6088709677419356,0.00027820461487016747
vel_entropy_L12,0.5817575083426029,0.07217741935483872,0.6996030385342898
sd_along,0.592880978865406,0.540725806451613,0.0016860516447434143
rog_L0,0.6209121245828698,0.22983870967741934,0.2135610049271245
rog_L0,0.6186874304783093,0.2588709677419355,0.15966303012682567
sd_along,0.6560622914349278,0.5612903225806452,0.0010193160173189502
sd_along,0.6182424916573971,0.5173387096774195,0.0028789463367107884
s_along,0.5688542825361512,0.020967741935483872,0.9108566601908678
sd_along,0.4589543937708565,0.6600806451612903,5.340499283398397e-05
sd_along,0.6307007786429366,0.5681451612903227,0.0008556162741209188
sd_along,0.6102335928809789,0.5899193548387097,0.0004780380637412753
sd_along,0.6280311457174638,0.5233870967741936,0.0025159946252415744
sd_along,0.5808676307007786,0.5862903225806452,0.0005282487305093542
sd_along,0.5537263626251391,0.625,0.00017069025815549582
sd_along,0.5715239154616241,0.5701612903225807,0.0008120864260345733
sd_along,0.5733036707452726,0.5790322580645162,0.0006428034642671197
twonn_id_L9,0.46206896551724136,0.05080645161290323,0.7860611857054489
top1_frac_L12,0.5087875417130144,0.09354838709677421,0.616686972815505
sd_along,0.5697441601779756,0.5798387096774194,0.0006290789885898019
eff_rank_L9,0.5141268075639599,0.07338709677419356,0.6948065369338483
sd_along,0.4278086763070078,0.6943548387096774,1.471105153017845e-05
sd_along,0.6124582869855395,0.6314516129032258,0.00013932164903651505
sd_along,0.5341490545050055,0.6165322580645163,0.00022132750811398814
sd_along,0.657842046718576,0.533467741935484,0.0019987540485259417
part_ratio_L9,0.5986651835372636,0.1467741935483871,0.4307535369103874
sd_along,0.4197997775305895,0.710483870967742,7.534804830485714e-06
vel_entropy_L12,0.4909899888765294,0.21129032258064515,0.25386550119551804
sd_along,0.5208008898776418,0.5778225806451613,0.0006638842610966035
sd_along,0.5746384872080088,0.47741935483870973,0.006609006394313817
sd_along,0.5773081201334815,0.5298387096774194,0.002173173079882185
sd_along,0.6734149054505005,0.4713709677419356,0.0074338445130868
rog_L0,0.6458286985539488,0.23145161290322586,0.21027620819409898
sd_along,0.6409343715239153,0.49959677419354837,0.004216107402971584
sd_along,0.5977753058954393,0.5616935483870968,0.0010089781874067462
sd_along,0.6542825361512792,0.5427419354838711,0.0016071370338005542
sd_along,0.6596218020022246,0.5213709677419355,0.0026323055486747473
sd_along,0.5065628476084539,0.617741935483871,0.0002133613524269401
sd_along,0.7219132369299222,0.4592741935483872,0.009347849280010409
vel_entropy_L9,0.5817575083426029,0.12661290322580646,0.4973147635433742
sd_along,0.6796440489432702,0.527016129032258,0.0023178167990075206
sd_along,0.6062291434927697,0.5399193548387098,0.001718549439051703
sd_along,0.48209121245828696,0.653225806451613,6.779758818070172e-05
sd_along,0.5550611790878754,0.5750000000000001,0.000715454214655684
sd_along,0.5421579532814237,0.6068548387096775,0.0002951765339656357
sd_along,0.6129032258064516,0.4959677419354839,0.004547123027724173
sd_along,0.5341490545050055,0.682258064516129,2.36420213982151e-05
sd_along,0.54972191323693,0.5620967741935485,0.0009987323025433814
sd_along,0.5203559510567297,0.6266129032258065,0.00016230985155176912
vel_entropy_L12,0.5448275862068965,0.06169354838709678,0.7416313964579807
sd_along,0.5452725250278087,0.6100806451612903,0.0002684419476625354
sd_along,0.5541713014460512,0.5991935483870968,0.00036834126721738066
sd_along,0.5817575083426029,0.6165322580645163,0.00022132750811398814
sd_along,0.639154616240267,0.5806451612903226,0.0006156130905792169
sd_along,0.5741935483870967,0.6048387096774195,0.00031305954341894295
sd_along,0.5261401557285873,0.6846774193548388,2.1540106377915263e-05
sd_along,0.5256952169076751,0.5887096774193549,0.0004942856244001755
sd_along,0.6008898776418242,0.5830645161290323,0.0005767254637687327
sd_along,0.6364849833147942,0.5459677419354839,0.001487559366847387
sd_along,0.5604004449388209,0.5870967741935484,0.0005167059398963794
sd_along,0.746384872080089,0.44435483870967746,0.012266666246868124
sd_along,0.6983314794215795,0.5169354838709678,0.002904674105003213
vel_entropy_L12,0.4794215795328142,0.12540322580645163,0.5014664593811892
sd_along,0.617797552836485,0.5899193548387097,0.0004780380637412753
sd_along,0.5977753058954393,0.6391129032258066,0.00010881584567825931
sd_along,0.5061179087875418,0.6153225806451614,0.0002295566866386782
sd_along,0.5105672969966629,0.5685483870967742,0.0008467501023021788
sd_along,0.5844271412680757,0.6133064516129033,0.00024387687941376668
sd_along,0.5261401557285873,0.5810483870967743,0.000608975803894823
vel_entropy_L12,0.649833147942158,0.06129032258064517,0.7432634435518759
sd_along,0.6137931034482759,0.5709677419354839,0.0007952265463181841
sd_along,0.6787541713014461,0.5189516129032259,0.0027779938609010456
vel_entropy_L12,0.4967741935483871,0.18790322580645163,0.3114132177677687
sd_along,0.6329254727474972,0.6116935483870968,0.00025589805660342644
sd_along,0.6409343715239153,0.5701612903225807,0.0008120864260345733
sd_along,0.546607341490545,0.5963709677419355,0.0003990905095940342
rog_L0,0.6062291434927697,0.29153225806451616,0.11154963094645272
sd_along,0.5234705228031146,0.6318548387096775,0.0001375438192293269
sd_along,0.5150166852057843,0.6383064516129032,0.00011171866894359364
sd_along,0.6569521690767519,0.48145161290322586,0.006103514908719531
sd_along,0.6565072302558399,0.565725806451613,0.0009105439605025415
sd_along,0.6685205784204672,0.4556451612903226,0.009997407526931899
sd_along,0.657397107897664,0.553225806451613,0.0012464848261650482
sd_along,0.7112347052280311,0.5427419354838711,0.0016071370338005542
sd_along,0.6849833147942158,0.5072580645161291,0.003584618769492466
sd_along,0.6885428253615128,0.5516129032258066,0.0012968821097917086
vel_entropy_L9,0.5728587319243604,0.13104838709677422,0.48224158377655446
sd_along,0.793103448275862,0.4459677419354839,0.011918221524150067
sd_along,0.6480533926585095,0.46129032258064523,0.00900264520269875
sd_along,0.585761957730812,0.590725806451613,0.00046746993386774456
sd_along,0.5314794215795328,0.6217741935483871,0.0001886145229233685
sd_along,0.5733036707452726,0.5774193548387098,0.0006710450909207813
vel_entropy_L12,0.6097886540600668,0.01693548387096774,0.9279501281173965
sd_along,0.6685205784204672,0.4866935483870969,0.005495947049761195
mu_norm_L12,0.6489432703003337,0.10241935483870969,0.5835146386097445
sd_along,0.5804226918798664,0.5395161290322582,0.0017350017706922764
vel_entropy_L9,0.6106785317018909,0.14435483870967744,0.4384719550239963
sd_along,0.7139043381535038,0.5181451612903226,0.0028280808644581914
rog_L0,0.5955506117908788,0.3641129032258065,0.04404024344288902
sd_along,0.5719688542825361,0.5798387096774194,0.0006290789885898019
sd_along,0.5452725250278087,0.6568548387096774,5.9796013135327476e-05
vel_entropy_L12,0.5061179087875418,0.09596774193548388,0.607562426948085
sd_along,0.7370411568409344,0.45000000000000007,0.011083280537589162
sd_along,0.5519466073414906,0.6217741935483871,0.0001886145229233685
sd_along,0.6044493882091213,0.5842741935483872,0.0005581059889551699
sd_along,0.5181312569521691,0.5645161290322581,0.0009391493479969051
sd_along,0.6934371523915461,0.48185483870967744,0.0060548294810557155
sd_along,0.43804226918798667,0.6274193548387097,0.00015825861183081826
sd_along,0.5968854282536151,0.5947580645161291,0.0004176616332491363
sd_along,0.5181312569521691,0.6576612903225807,5.813715599993983e-05
sd_along,0.5519466073414906,0.6733870967741936,3.3021113355426216e-05
sd_along,0.5781979977753059,0.6362903225806452,0.0001192802371147856
sd_along,0.6387096774193549,0.5600806451612904,0.0010508881646706415
sd_along,0.6293659621802001,0.5120967741935485,0.003229243435826459
rog_L0,0.5323692992213571,0.355241935483871,0.04986469756652654
sd_along,0.6155728587319244,0.5766129032258065,0.0006855708517682637
sd_along,0.5759733036707452,0.5866935483870969,0.0005224492288080065
sd_along,0.5096774193548387,0.7072580645161292,8.644009302918693e-06
rog_L0,0.47185761957730815,0.39798387096774196,0.026600869753074144
top1_frac_L9,0.5114571746384872,0.12903225806451615,0.4890637048008697
sd_along,0.5145717463848721,0.6608870967741937,5.1906108875073576e-05
sd_along,0.6502780867630701,0.5314516129032258,0.002094088217517718
s_along,0.5114571746384872,0.04233870967741936,0.821087921070589
sd_along,0.5163515016685205,0.6318548387096775,0.0001375438192293269
sd_along,0.6088987764182424,0.553225806451613,0.0012464848261650482
rog_L0,0.5194660734149055,0.4322580645161291,0.01516227243216439
rog_L0,0.657397107897664,0.13991935483870968,0.4528159402963061
sd_along,0.5906562847608453,0.5850806451612903,0.000545989227278087
sd_along,0.6080088987764182,0.5645161290322581,0.0009391493479969051
sd_along,0.4838709677419355,0.6673387096774194,4.1207615965636e-05
sd_along,0.5274749721913237,0.5951612903225807,0.0004129486777852597
top1_frac_L9,0.48031145717463847,0.307258064516129,0.09268723812758556
sd_along,0.5897664071190212,0.5653225806451614,0.0009199930096951157
sd_along,0.5973303670745272,0.5362903225806452,0.001871628635480281
sd_along,0.5759733036707452,0.5693548387096774,0.0008292593050945716
sd_along,0.5092324805339266,0.5951612903225807,0.0004129486777852597
sd_along,0.5457174638487208,0.5866935483870969,0.0005224492288080065
sd_along,0.6462736373748609,0.5096774193548388,0.0034029359246675575
sd_along,0.6338153503893215,0.5487903225806452,0.0013893688139272754
sd_along,0.54972191323693,0.6411290322580645,0.0001018510726435104
sd_along,0.6529477196885429,0.4104838709677419,0.021807775464991887
sd_along,0.6858731924360401,0.4540322580645162,0.010298085168880085
dist_bona_centroid_L12,0.585761957730812,0.14354838709677423,0.44106138766139225
sd_along,0.5839822024471636,0.6088709677419356,0.00027820461487016747
sd_along,0.6858731924360401,0.5129032258064516,0.003173071078426723
sd_along,0.6311457174638487,0.5604838709677421,0.0010402703030454334
rog_L0,0.5670745272525028,0.2838709677419355,0.12171631382605971
sd_along,0.567964404894327,0.49233870967741944,0.004900174152318256
dist_bona_centroid_L12,0.5746384872080088,0.01693548387096774,0.9279501281173965
sd_along,0.7761957730812012,0.4495967741935484,0.0111644967251276
sd_along,0.6471635150166852,0.5834677419354839,0.0005704590745120392
sd_along,0.5185761957730812,0.6560483870967743,6.149713030906937e-05
sd_along,0.628921023359288,0.5145161290322581,0.0030632504719631517
top1_frac_L9,0.628921023359288,0.053225806451612914,0.7761252686216561
sd_along,0.5185761957730812,0.6088709677419356,0.00027820461487016747
sd_along,0.6614015572858732,0.5209677419354839,0.002656117688769655
sd_along,0.6315906562847609,0.5241935483870969,0.002470731537650846
rog_L0,0.5363737486095662,0.3479838709677419,0.05507138203607578
sd_along,0.582202447163515,0.5983870967741935,0.00037690533153599096
vel_entropy_L9,0.6182424916573971,0.08306451612903226,0.6568637608973711
twonn_id_L9,0.5982202447163515,0.3209677419354839,0.07831409664073877
sd_along,0.5875417130144606,0.5790322580645162,0.0006428034642671197
sd_along,0.5991101223581757,0.585483870967742,0.0005400182550694499
sd_along,0.6947719688542825,0.6008064516129032,0.00035172781893361913
sd_along,0.5875417130144606,0.5814516129032258,0.0006024016032662373
sd_along,0.639154616240267,0.5169354838709678,0.002904674105003213
sd_along,0.5888765294771968,0.5536290322580646,0.0012341561589324507
sd_along,0.6471635150166852,0.36774193548387096,0.041820222619948846
sd_along,0.5746384872080088,0.5838709677419356,0.0005642527470602676
rog_L0,0.5777530589543938,0.3096774193548388,0.09001503564331985
sd_along,0.589321468298109,0.5737903225806452,0.0007386122448999072
rog_L12,0.657397107897664,0.041935483870967745,0.8227648897685568
sd_along,0.5652947719688542,0.6487903225806452,7.887016778712051e-05
sd_along,0.6124582869855395,0.4338709677419355,0.014746071238596895
sd_along,0.6222469410456063,0.5471774193548388,0.00144476077836368
sd_along,0.6080088987764182,0.48508064516129046,0.005677128462525362
sd_along,0.5221357063403782,0.6919354838709678,1.6204478473823746e-05
sd_along,0.5657397107897664,0.5536290322580646,0.0012341561589324507
sd_along,0.5092324805339266,0.6048387096774195,0.00031305954341894295
sd_along,0.5038932146829811,0.6241935483870968,0.00017502307598488205
sd_along,0.5661846496106785,0.3112903225806452,0.08826646162875494
rog_L0,0.6146829810901,0.25967741935483873,0.15832034404754308
sd_along,0.5911012235817574,0.5995967741935484,0.0003641241333221141
sd_along,0.5488320355951056,0.6100806451612903,0.0002684419476625354
vel_entropy_L9,0.6057842046718577,0.002419354838709678,0.9896941453309824
sd_along,0.5719688542825361,0.651209677419355,7.264526012588472e-05
sd_along,0.5190211345939933,0.6080645161290323,0.00028488666640687997
curvature_L12,0.43270300333704115,0.11370967741935485,0.5424765201717012
sd_along,0.5586206896551724,0.5830645161290323,0.0005767254637687327
sd_along,0.6244716351501668,0.49959677419354837,0.004216107402971584
vel_entropy_L12,0.4100111234705228,0.21088709677419357,0.2547938259450247
sd_along,0.575083426028921,0.6802419354838711,2.553264187216683e-05
vel_entropy_L9,0.578642936596218,0.20080645161290328,0.27872927179347395
sd_along,0.6307007786429366,0.5338709677419355,0.001980146374306878
vel_entropy_L12,0.5350389321468298,0.13346774193548389,0.4741202014405085
sd_along,0.6249165739710789,0.540725806451613,0.0016860516447434143
sd_along,0.47630700778642937,0.6786290322580647,2.7141863544367876e-05
sd_along,0.6364849833147942,0.5500000000000002,0.0013490498720056157
sd_along,0.6293659621802001,0.5870967741935484,0.0005167059398963794
sd_along,0.47541713014460507,0.6544354838709678,6.502992748745868e-05
vel_entropy_L12,0.6120133481646273,0.001209677419354839,0.9948469708704886
vel_entropy_L9,0.4331479421579533,0.25040322580645163,0.17425623224424613
sd_along,0.6969966629588431,0.45806451612903226,0.009560287895093314
sd_along,0.7076751946607341,0.5056451612903227,0.0037103269955476195
sd_along,0.6956618464961067,0.5322580645161291,0.0020554912511308427
sd_along,0.5559510567296997,0.5923387096774194,0.00044695042869370585
sd_along,0.5225806451612903,0.6802419354838711,2.553264187216683e-05
sd_along,0.40289210233592887,0.7354838709677419,2.4342653579640227e-06
vel_entropy_L9,0.6008898776418242,0.0866935483870968,0.6428424376702615
sd_along,0.5853170189098998,0.4870967741935484,0.005451431463745854
rog_L0,0.6053392658509456,0.2681451612903226,0.14470817186394935
dist_bona_centroid_L9,0.539043381535039,0.1463709677419355,0.4320347285809347
sd_along,0.5377085650723026,0.5806451612903226,0.0006156130905792169
sd_along,0.6969966629588431,0.5443548387096775,0.0015463412131948373
rog_L0,0.7156840934371523,0.13629032258064516,0.4647360144635305
top1_frac_L9,0.5541713014460512,0.180241935483871,0.33190582189606566
sd_along,0.5470522803114571,0.6088709677419356,0.00027820461487016747
sd_along,0.6511679644048943,0.45000000000000007,0.011083280537589162
sd_along,0.5604004449388209,0.6536290322580646,6.686354344543988e-05
sd_along,0.6694104560622914,0.5475806451612903,0.0014307352611649792
sd_along,0.5061179087875418,0.6310483870967742,0.00014111992248569288
