system,src_sym,tgt_sym,bon_mean,atk_mean,delta,abs_delta
A03,ɹ,f,0.02868106568017843,0.02270986315879346,-0.005971202521384968,0.005971202521384968
A06,ɔø,eə,0.010452798518668977,0.004487848652658222,-0.005964949866010755,0.005964949866010755
A06,|,ɔː,0.04163255454335141,0.03566973744645702,-0.0059628170968943905,0.0059628170968943905
A01,ɔː,eɪ,0.0015583155735823433,0.0075209974468943425,0.005962681873311999,0.005962681873311999
A03,ɔ̃,l,0.01736536451085967,0.011403498481397855,-0.005961866029461816,0.005961866029461816
A01,fʲ,ɐ,0.017037096281646142,0.022998836613435113,0.005961740331788971,0.005961740331788971
A02,|,i,0.034419760117844624,0.028458097908291794,-0.0059616622095528295,0.0059616622095528295
A02,aː,aː,0.0059615946020791545,0.0,-0.0059615946020791545,0.0059615946020791545
A03,aː,aː,0.0059615946020791545,0.0,-0.0059615946020791545,0.0059615946020791545
A04,z,ɔø,0.005936348232786096,0.011897702282838252,0.005961354050052156,0.005961354050052156
A06,ɐ,aɪə,0.0033252321222286296,0.009284257033955615,0.005959024911726986,0.005959024911726986
A02,ɛɪ,iː,0.006331333044668266,0.012289295681243836,0.00595796263657557,0.00595796263657557
A01,ɲ,ɐ,0.00902787661886267,0.01498441965669148,0.0059565430378288094,0.0059565430378288094
A05,k,ɛɪ,0.005954952715688422,0.0,-0.005954952715688422,0.005954952715688422
A06,ɔː,f,0.009306172950096477,0.0033524846097668253,-0.005953688340329652,0.005953688340329652
A04,ɔ̃,ɛ,0.014975210709651654,0.02092441726506838,0.005949206555416727,0.005949206555416727
A02,ɛ,1,0.01682948735255394,0.010883335067344466,-0.0059461522852094755,0.0059461522852094755
A03,p,ŋ,0.016983319503641275,0.011044462549359627,-0.005938856954281648,0.005938856954281648
A06,w,tʲ,0.005938793898582264,0.0,-0.005938793898582264,0.005938793898582264
A04,ŋ,m,0.019086069562524417,0.025024716685702945,0.005938647123178528,0.005938647123178528
A06,aɪ,tʲ,0.004054963272246317,0.00999293488014405,0.005937971607897733,0.005937971607897733
A04,p,ɔø,0.012880349500390784,0.018816952394829976,0.005936602894439192,0.005936602894439192
A01,z,ɔø,0.005936348232786096,0.0,-0.005936348232786096,0.005936348232786096
A06,z,ɔø,0.005936348232786096,0.0,-0.005936348232786096,0.005936348232786096
A03,œ,m,0.007657282178338678,0.0017255882189789044,-0.005931693959359773,0.005931693959359773
A03,ɛ,θ,0.00676932918490802,0.012700509066437089,0.005931179881529069,0.005931179881529069
A02,aɪə,aɪ,0.02701380142008374,0.021089959714443458,-0.0059238417056402815,0.0059238417056402815
A03,ʊ,ɐ,0.007810362261890757,0.013728707731274886,0.005918345469384129,0.005918345469384129
A01,aʊ,d,0.005916593962290555,0.0,-0.005916593962290555,0.005916593962290555
A05,aʊ,d,0.005916593962290555,0.0,-0.005916593962290555,0.005916593962290555
A02,ɡ,aɪ,0.023628119853271356,0.01771233588723342,-0.0059157839660379345,0.0059157839660379345
A04,ɛː,ŋ,0.020167916841675286,0.02608089469089269,0.0059129778492174045,0.0059129778492174045
A03,y,eə,0.0004905746729700867,0.006403516877448115,0.005912942204478028,0.005912942204478028
A02,øː,ɛ,0.008636504742734093,0.014548697028961794,0.005912192286227701,0.005912192286227701
A03,aɪ,ɐ,0.022440654178978905,0.016528578715427737,-0.005912075463551169,0.005912075463551169
A03,œ,ɹ,0.006154003008139636,0.012060337501342512,0.005906334493202876,0.005906334493202876
A06,d,ɔ̃,0.0,0.0059046545353545485,0.0059046545353545485,0.0059046545353545485
A05,aɪ,f,0.006374076173720672,0.00046995445220260665,-0.005904121721518065,0.005904121721518065
A06,vʲ,ɹ,0.044130738439296865,0.05003372236149633,0.005902983922199463,0.005902983922199463
A01,ɔː,l,0.010353673382726254,0.016255911869141444,0.00590223848641519,0.00590223848641519
A04,tʲ,ɐ,0.010306541398575132,0.016205775404865074,0.005899234006289942,0.005899234006289942
A02,w,w,0.0,0.0058980240697037575,0.0058980240697037575,0.0058980240697037575
A04,x,ɛː,0.02865063337691773,0.034547657468031866,0.005897024091114134,0.005897024091114134
A04,eə,ɾ,0.013415184660282695,0.019309610366351107,0.005894425706068412,0.005894425706068412
A01,x,ɾ,0.014698010943450801,0.008808195051291798,-0.0058898158921590026,0.0058898158921590026
A05,i,eə,0.007408699653449818,0.0015197162745782904,-0.0058889833788715274,0.0058889833788715274
A03,t,vʲ,0.007327171191938329,0.013215689868897863,0.005888518676959533,0.005888518676959533
A06,ʑ,ɛː,0.014101645235389182,0.0082134133490308,-0.0058882318863583815,0.0058882318863583815
A05,ɔː,p,0.01335401968641643,0.007467430453544536,-0.005886589232871895,0.005886589232871895
A06,eɪ,p,0.009333264688431394,0.01521965611927791,0.005886391430846516,0.005886391430846516
A01,ɐ,ɹ,0.008510793129186997,0.0026248859338349334,-0.005885907195352064,0.005885907195352064
A05,ʊ,p,0.009568261717254247,0.015453613413588063,0.005885351696333816,0.005885351696333816
A01,ɔø,ɛː,0.014089502420955581,0.019974174067431256,0.005884671646475674,0.005884671646475674
A04,eə,ɔø,0.014020610231636896,0.019903063347392756,0.005882453115755859,0.005882453115755859
A03,ɛ̃,j,0.012124344772573441,0.00624237127327857,-0.0058819734992948715,0.0058819734992948715
A04,θ,p,0.00993157123882706,0.015811413889396282,0.0058798426505692215,0.0058798426505692215
A06,y,ʊ,0.009461500353413104,0.015339519631954283,0.00587801927854118,0.00587801927854118
A03,ɛ,ɛ̃,0.01787858505350294,0.012003177107910537,-0.005875407945592404,0.005875407945592404
A06,ɛ,|,0.01811156103740303,0.012237700343286069,-0.005873860694116962,0.005873860694116962
A01,ɹ,x,0.013679146081123267,0.007805354206578403,-0.005873791874544864,0.005873791874544864
A05,aɪ,ɔø,0.00713957452259754,0.013012863861966399,0.005873289339368859,0.005873289339368859
A02,eə,eə,0.0063027542744801,0.01217401403648928,0.005871259762009181,0.005871259762009181
A06,x,uː,0.02935297216860124,0.023489540335438645,-0.005863431833162593,0.005863431833162593
A02,f,eə,0.008686799965693251,0.014549285029674081,0.00586248506398083,0.00586248506398083
A04,p,θ,0.006489427762674937,0.012350434860306979,0.005861007097632042,0.005861007097632042
A06,aɪ,oː,0.010836430147446003,0.004975853898397093,-0.005860576249048909,0.005860576249048909
A01,eə,eə,0.0063027542744801,0.012162241560609667,0.005859487286129567,0.005859487286129567
A02,ɐ,ʃ,0.0,0.005858967005480176,0.005858967005480176,0.005858967005480176
A01,øː,f,0.021188953097102718,0.015331494433357679,-0.005857458663745039,0.005857458663745039
A02,øː,θ,0.009437562731402605,0.0035812489176191746,-0.0058563138137834305,0.0058563138137834305
A03,ə,ɔø,0.0,0.005855427749717088,0.005855427749717088,0.005855427749717088
A02,|,eɪ,0.030564298881755658,0.036419414796142385,0.005855115914386727,0.005855115914386727
A02,ɡ,œ̃,0.017012245760575233,0.011159017528439018,-0.005853228232136215,0.005853228232136215
A02,ɔ̃,øː,0.007790610480146781,0.001938407595145929,-0.005852202885000852,0.005852202885000852
A01,ʊ,aɪ,0.008812424980814368,0.014662650226229685,0.005850225245415317,0.005850225245415317
A01,øː,ɔø,0.012051734132791694,0.006204181682727515,-0.005847552450064179,0.005847552450064179
A05,ʊ,ɛ,0.01179998522606698,0.005952834596974056,-0.005847150629092924,0.005847150629092924
A06,p,j,0.00603857534762515,0.00019421879098550115,-0.005844356556639649,0.005844356556639649
A03,m,œ̃,0.03196424097560178,0.026120470043808665,-0.005843770931793113,0.005843770931793113
A03,f,ə,0.0,0.00584362250271441,0.00584362250271441,0.00584362250271441
A01,aɪə,aː,0.0058411992935303155,0.0,-0.0058411992935303155,0.0058411992935303155
A03,aɪə,aː,0.0058411992935303155,0.0,-0.0058411992935303155,0.0058411992935303155
A06,aɪə,aː,0.0058411992935303155,0.0,-0.0058411992935303155,0.0058411992935303155
A04,ɔː,ɐ,0.007012655806897793,0.012853030320042674,0.005840374513144881,0.005840374513144881
A01,ɛ,ʊ,0.018139089871421096,0.012301249986933485,-0.005837839884487611,0.005837839884487611
A01,ɹ,k,0.011389823918946761,0.017226371726482684,0.005836547807535923,0.005836547807535923
A06,i,ɐ,0.03648153558999319,0.030645117944997656,-0.005836417644995533,0.005836417644995533
A02,aɪ,aʊ,0.011201775977761076,0.005366256447969878,-0.005835519529791198,0.005835519529791198
A05,ɡ,p,0.024860321030297648,0.019026468861485433,-0.005833852168812215,0.005833852168812215
A04,ʑ,œ,0.013654428729940061,0.007821440106123208,-0.005832988623816853,0.005832988623816853
A02,aɪ,ɛː,0.007872629210611028,0.0020397362815020004,-0.005832892929109027,0.005832892929109027
A01,tʲ,k,0.02126891887273943,0.015436814333196151,-0.005832104539543279,0.005832104539543279
A04,ɔː,aɪə,0.005261251058140998,0.011090728258794565,0.005829477200653567,0.005829477200653567
A06,e,k,0.0027608008382443102,0.008589714005981972,0.005828913167737662,0.005828913167737662
A01,x,ɐ,0.0070741789981660155,0.0129028142817686,0.0058286352836025845,0.0058286352836025845
A06,vʲ,x,0.013802101604084077,0.007976893589862276,-0.005825208014221801,0.005825208014221801
A01,m,ɛɪ,0.017375404090880623,0.01155420386356488,-0.005821200227315743,0.005821200227315743
A04,ɐ,ɔø,0.012364818116462015,0.018185313423940884,0.005820495307478869,0.005820495307478869
A01,ɛ̃,aʊ,0.0032338525147222598,0.00905364058895692,0.0058197880742346594,0.0058197880742346594
A05,vʲ,vʲ,0.0025117927134404878,0.008329574137020696,0.005817781423580208,0.005817781423580208
A02,k,ɔ̃,0.013123138780299028,0.007305767802006676,-0.005817370978292352,0.005817370978292352
A04,w,x,0.0,0.005816804457423699,0.005816804457423699,0.005816804457423699
A02,ɛː,p,0.015556940534728373,0.021373582163862852,0.00581664162913448,0.00581664162913448
A04,œ,θ,0.009502767108867263,0.0036864492622910167,-0.005816317846576246,0.005816317846576246
A01,e,ʑ,0.01400565845618578,0.008189930918434481,-0.0058157275377513,0.0058157275377513
A02,j,ɛ̃,0.005814795644604263,0.0,-0.005814795644604263,0.005814795644604263
A05,j,ɛ̃,0.005814795644604263,0.0,-0.005814795644604263,0.005814795644604263
A05,iː,ɾ,0.0058122662977217006,0.0,-0.0058122662977217006,0.0058122662977217006
A04,w,ɔ̃,0.0001577948808161457,0.005967409054061214,0.005809614173245068,0.005809614173245068
A06,ŋ,ŋ,0.005946364738273608,0.00014124941324928438,-0.005805115325024324,0.005805115325024324
A04,m,aɪ,0.021255560037126524,0.015453329633431469,-0.005802230403695055,0.005802230403695055
A01,ɔː,ɔ̃,0.007987316318814526,0.0021854228167120303,-0.005801893502102496,0.005801893502102496
A05,tʃ,œ,0.025557383438058395,0.03135914106558835,0.005801757627529953,0.005801757627529953
A03,aː,ɐ,0.01569215321039654,0.009891730986854428,-0.005800422223542113,0.005800422223542113
A02,k,eə,0.009441647208952306,0.015241396659363901,0.005799749450411595,0.005799749450411595
A05,|,w,0.0448071613780594,0.05060501881198236,0.005797857433922957,0.005797857433922957
A04,ŋ,ŋ,0.005946364738273608,0.00015304688185841287,-0.005793317856415195,0.005793317856415195
A06,ʊ,|,0.010726414949768408,0.016518646724651247,0.0057922317748828386,0.0057922317748828386
A02,ɛ̃,œ,0.00732971608679824,0.013121574315724137,0.005791858228925897,0.005791858228925897
A04,t,1,0.0,0.005791199349222546,0.005791199349222546,0.005791199349222546
A01,1,θ,0.008143121850031396,0.002353190100657039,-0.005789931749374357,0.005789931749374357
A04,ɛɪ,øː,0.01666611658003707,0.010876235320719942,-0.005789881259317127,0.005789881259317127
A03,aɪ,e,0.010948839046669814,0.005161583886421797,-0.005787255160248017,0.005787255160248017
A04,ɔː,ɔø,0.01685637601219887,0.011071149468013993,-0.005785226544184877,0.005785226544184877
A04,θ,x,0.017730223903583572,0.011945617182834314,-0.005784606720749258,0.005784606720749258
A04,ʃ,eə,0.007302359591874557,0.001521060064883702,-0.005781299526990855,0.005781299526990855
A05,ɔø,œ,0.009530387968738282,0.0037505368579267596,-0.005779851110811522,0.005779851110811522
A02,tʃ,ŋ,0.012492373653823885,0.01827220605058598,0.005779832396762094,0.005779832396762094
A06,uː,ɔ̃,0.007811048323836036,0.002031539927776847,-0.00577950839605919,0.00577950839605919
A03,ʊ,θ,0.012360982430674553,0.006581628249261216,-0.005779354181413337,0.005779354181413337
A02,|,ɛː,0.0402989848138741,0.03451979238777733,-0.005779192426096771,0.005779192426096771
A04,aɪ,eɪ,0.005778026587596696,0.0,-0.005778026587596696,0.005778026587596696
A05,ɔː,ʑ,0.024850047178750792,0.019076463034690162,-0.00577358414406063,0.00577358414406063
A06,aɪ,k,0.01113125272971201,0.0169045629104985,0.00577331018078649,0.00577331018078649
A06,p,ɛ̃,0.011337628465557867,0.0055652089831783585,-0.005772419482379509,0.005772419482379509
A05,aɪə,ɛ̃,0.014125832575371653,0.008353778466488477,-0.0057720541088831755,0.0057720541088831755
A01,m,ɛ̃,0.028514666555326695,0.034283996120700384,0.005769329565373689,0.005769329565373689
A02,aː,p,0.024669822117625556,0.03043527161308454,0.005765449495458985,0.005765449495458985
A03,ɔø,ɐ,0.01757550969115085,0.011811460508929342,-0.005764049182221509,0.005764049182221509
A06,u,p,0.02266439829013342,0.02842681221303911,0.00576241392290569,0.00576241392290569
A05,w,ɐ,0.01115355020780686,0.0169140395554616,0.005760489347654739,0.005760489347654739
A01,tʲ,d,0.010167012136333815,0.004407713480185878,-0.005759298656147938,0.005759298656147938
A06,ŋ,vʲ,0.006150822165852687,0.0003976005833908138,-0.005753221582461873,0.005753221582461873
A03,θ,tʃ,0.0209443589765903,0.015191297151361804,-0.005753061825228497,0.005753061825228497
A06,ɐ,e,0.004614412457950452,0.010366650815176692,0.00575223835722624,0.00575223835722624
A04,x,ɐ,0.0070741789981660155,0.01282595340155411,0.005751774403388095,0.005751774403388095
A01,ŋ,œ,0.018733140373983253,0.024478337680164417,0.005745197306181164,0.005745197306181164
A05,e,aɪ,0.0099422241715366,0.004197935445937414,-0.005744288725599187,0.005744288725599187
A06,ʑ,i,0.01662804718266982,0.022369101413406405,0.005741054230736585,0.005741054230736585
A06,aɪ,i,0.009919663310592589,0.004179669821460365,-0.005739993489132224,0.005739993489132224
A06,i,ʑ,0.006139461120918281,0.011878731502424036,0.005739270381505755,0.005739270381505755
A03,ə,ɐ,0.01424336679324378,0.00850445034017672,-0.00573891645306706,0.00573891645306706
A06,aʊ,aɪ,0.0801055835513429,0.07436714853833812,-0.005738435013004778,0.005738435013004778
A04,θ,z,0.0,0.005737987234499013,0.005737987234499013,0.005737987234499013
A04,aɪə,ɛ̃,0.014125832575371653,0.008389477888532258,-0.005736354686839395,0.005736354686839395
A02,ɛ̃,ɐ,0.007332797547283221,0.013064897223312371,0.00573209967602915,0.00573209967602915
A03,fʲ,w,0.05353368949750036,0.059260293885781794,0.005726604388281431,0.005726604388281431
A06,k,ɛː,0.011907415021692883,0.006181415339377749,-0.005725999682315134,0.005725999682315134
A06,k,ʊ,0.012655940812975058,0.006932290365147922,-0.005723650447827136,0.005723650447827136
A04,vʲ,ɡ,0.0087087774511572,0.002985135107122955,-0.005723642344034245,0.005723642344034245
A01,e,œ,0.010111415325514376,0.004388655809791964,-0.005722759515722412,0.005722759515722412
A05,x,ɛɪ,0.006640775423391626,0.0009186222573238673,-0.005722153166067759,0.005722153166067759
A01,eɪ,i,0.0018419752257986804,0.007563633363525329,0.005721658137726649,0.005721658137726649
A01,œ,i,0.0016536962705722194,0.007372485429208543,0.005718789158636323,0.005718789158636323
A03,f,vʲ,0.006310609239748854,0.0005918621910250426,-0.005718747048723811,0.005718747048723811
A02,l,eɪ,0.009001972306730935,0.014719525834024194,0.00571755352729326,0.00571755352729326
A04,t,l,0.019409613522773816,0.025124949713016903,0.005715336190243087,0.005715336190243087
A03,t,ʊ,0.00967785493622166,0.015392235947195862,0.005714381010974202,0.005714381010974202
A05,ɛː,e,0.00253159554564242,0.00824448506392908,0.005712889518286661,0.005712889518286661
A03,ʑ,p,0.012551575840729773,0.018260734317536418,0.005709158476806645,0.005709158476806645
A03,ɛ̃,aɪ,0.01260894203133197,0.01831505229228426,0.005706110260952291,0.005706110260952291
A06,u,aɪ,0.03607748174231107,0.030371571791623905,-0.005705909950687163,0.005705909950687163
A05,ɛ,ɔ̃,0.011231715676886793,0.01693672773894016,0.005705012062053368,0.005705012062053368
A03,eə,eɪ,0.013874494296203339,0.019579355407674626,0.005704861111471287,0.005704861111471287
A01,θ,x,0.017730223903583572,0.012029164541219599,-0.0057010593623639735,0.0057010593623639735
A06,ʊ,ʊ,0.00394542193600919,0.00964600886531147,0.00570058692930228,0.00570058692930228
A02,ɛ̃,tʃ,0.014444695650341793,0.008744560294442096,-0.005700135355899697,0.005700135355899697
A04,f,x,0.028014687086686824,0.03371415896278296,0.005699471876096134,0.005699471876096134
A06,|,|,0.04219527181090346,0.04789067463236602,0.00569540282146256,0.00569540282146256
A01,œ̃,ɡ,0.012497899766709408,0.006803294984894805,-0.0056946047818146025,0.0056946047818146025
A03,w,ɛɪ,0.0,0.005694406792348206,0.005694406792348206,0.005694406792348206
A02,|,w,0.0448071613780594,0.05049915106298665,0.005691989684927248,0.005691989684927248
A02,ɛ̃,uː,0.011442443233716714,0.0171340851329314,0.005691641899214684,0.005691641899214684
A03,ɔ̃,œ,0.006834926506107664,0.012524308138208526,0.0056893816321008615,0.0056893816321008615
A06,eɪ,k,0.013950657950085522,0.008264334726040505,-0.005686323224045017,0.005686323224045017
A02,ɛ,eə,0.018194141545860222,0.01251041845275479,-0.005683723093105431,0.005683723093105431
A02,|,øː,0.041893791666015576,0.03621041180799813,-0.005683379858017444,0.005683379858017444
A04,aɪ,ʊ,0.011759035970661826,0.017441652095323976,0.00568261612466215,0.00568261612466215
A03,e,ɔø,0.004611550499126366,0.0102929935857675,0.005681443086641135,0.005681443086641135
A04,ɛ̃,ɛː,0.011805601423680588,0.017486835904080126,0.005681234480399538,0.005681234480399538
A01,œ,œ̃,0.003457665925029197,0.009136985546349114,0.005679319621319917,0.005679319621319917
A02,ɛɪ,aɪ,0.011689534837606087,0.01736738778940451,0.005677852951798422,0.005677852951798422
A03,ɔ̃,f,0.01466381261581888,0.020341438027140224,0.005677625411321344,0.005677625411321344
A04,ɛ,œ̃,0.019969489622838087,0.014293924523484006,-0.005675565099354081,0.005675565099354081
A02,z,tʃ,0.0012742007773368647,0.006948076821737296,0.005673876044400432,0.005673876044400432
A03,ɔø,ɛ,0.014514046112849167,0.008842982768001183,-0.005671063344847984,0.005671063344847984
A02,ʑ,eə,0.016568105564593927,0.022237598836696862,0.005669493272102935,0.005669493272102935
A04,z,aɪ,0.0,0.005667923763213203,0.005667923763213203,0.005667923763213203
A01,ɛ̃,ʊ,0.0164326872641636,0.01076539454654112,-0.005667292717622478,0.005667292717622478
A06,θ,ɛ,0.01644936952600127,0.010783065603159097,-0.005666303922842172,0.005666303922842172
A04,x,aɪə,0.026641916399183372,0.020977438088270725,-0.005664478310912647,0.005664478310912647
A03,eɪ,p,0.009333264688431394,0.003671356132207868,-0.005661908556223526,0.005661908556223526
A06,ɛ,tʲ,0.012865305079253526,0.007204018451717295,-0.005661286627536231,0.005661286627536231
A06,ɔ̃,ʑ,0.011413324246323749,0.01707362620008786,0.005660301953764112,0.005660301953764112
A05,ɑ,x,0.027944072521673732,0.022284412618009498,-0.005659659903664235,0.005659659903664235
A06,e,θ,0.009969000501043435,0.015627084359430932,0.005658083858387498,0.005658083858387498
A01,ɔø,ɛɪ,0.007393856019997525,0.013050873471884812,0.0056570174518872866,0.0056570174518872866
A03,uː,ɛɪ,0.00019308418608947163,0.005847988620285977,0.005654904434196506,0.005654904434196506
A04,ɛ,ɛː,0.021573723842053916,0.015922302778821163,-0.005651421063232753,0.005651421063232753
A04,ʊ,aʊ,0.008596527370891163,0.014247035329290633,0.00565050795839947,0.00565050795839947
A03,eɪ,œ̃,0.018583715256079773,0.024233294994165728,0.005649579738085955,0.005649579738085955
A04,œ,ɛɪ,0.012026980406620211,0.006378744397398913,-0.005648236009221298,0.005648236009221298
A01,k,aɪə,0.0030792353264352083,0.008727400691401575,0.005648165364966366,0.005648165364966366
A03,ŋ,œ̃,0.018256407032102344,0.023902639972181592,0.005646232940079248,0.005646232940079248
A06,ɾ,aʊ,0.03201836407610407,0.03766325732069931,0.005644893244595245,0.005644893244595245
A02,e,aɪ,0.0099422241715366,0.015586535389079325,0.005644311217542724,0.005644311217542724
A06,m,p,0.02483624863638207,0.03047958753940092,0.005643338903018848,0.005643338903018848
A04,aː,aː,0.0059615946020791545,0.00031977411053391296,-0.005641820491545242,0.005641820491545242
A03,tʃ,ŋ,0.012492373653823885,0.006851811558339479,-0.005640562095484406,0.005640562095484406
A03,aː,ɾ,0.025057612330626686,0.03069582890711022,0.005638216576483536,0.005638216576483536
A06,œ,z,0.005992313734031616,0.01162967204279947,0.005637358308767854,0.005637358308767854
A04,tʲ,eə,0.019817084096522424,0.014182322359599762,-0.005634761736922662,0.005634761736922662
A02,ɲ,tʃ,0.038941543606579365,0.03330728367795346,-0.005634259928625908,0.005634259928625908
A06,ɛ̃,tʃ,0.014444695650341793,0.008813979612603773,-0.00563071603773802,0.00563071603773802
A05,p,aɪə,0.010033341037038153,0.004403091204797019,-0.005630249832241134,0.005630249832241134
A06,f,iː,0.0071950883238023665,0.012823233602905194,0.005628145279102828,0.005628145279102828
A05,|,m,0.04672754824860421,0.052354879309981076,0.005627331061376868,0.005627331061376868
A04,ɛ̃,ɛɪ,0.01839765135435926,0.012770349207398354,-0.005627302146960908,0.005627302146960908
A02,eə,t,0.015399139542968879,0.021024719484265316,0.005625579941296437,0.005625579941296437
A01,aɪ,ə,0.005624160634495181,0.0,-0.005624160634495181,0.005624160634495181
A02,ɛː,ɔ̃,0.01864505141114093,0.024266751153912355,0.005621699742771425,0.005621699742771425
A04,k,θ,0.008865201912249099,0.014483815519830787,0.005618613607581688,0.005618613607581688
A02,i,aɪ,0.005671285093352115,0.011289496726345152,0.005618211632993037,0.005618211632993037
A05,aɪə,eə,0.027629422708232175,0.022013721660151864,-0.005615701048080311,0.005615701048080311
A02,l,tʃ,0.04272103361188537,0.03710729452224133,-0.005613739089644035,0.005613739089644035
A06,eɪ,ɛ,0.003765518104925834,0.009378366526666772,0.0056128484217409375,0.0056128484217409375
A01,œ,aɪə,0.008925721698028657,0.003313263127818083,-0.005612458570210574,0.005612458570210574
A04,ɛɪ,f,0.007492378609430431,0.013104432425569527,0.005612053816139096,0.005612053816139096
A02,1,tʃ,0.013731636015771865,0.019343141880292923,0.005611505864521058,0.005611505864521058
A05,ɐ,k,0.013811791280272953,0.008205590256673409,-0.005606201023599544,0.005606201023599544
A03,vʲ,m,0.009504390851451838,0.003899338873178234,-0.005605051978273603,0.005605051978273603
A03,f,ɔ̃,0.012812235750559947,0.018416961433404502,0.005604725682844555,0.005604725682844555
A05,iə,ɛ̃,0.005600922401857308,0.0,-0.005600922401857308,0.005600922401857308
A01,l,p,0.009778227645872007,0.015378166117975187,0.00559993847210318,0.00559993847210318
A01,t,p,0.016272931764434884,0.010675747971523125,-0.005597183792911759,0.005597183792911759
A05,ʊ,ʑ,0.011103924431254504,0.01669779694687106,0.005593872515616558,0.005593872515616558
A05,ɔø,ɔː,0.011556961198127982,0.005963658834803646,-0.005593302363324336,0.005593302363324336
A06,|,vʲ,0.03603133463981181,0.04161788687414399,0.00558655223433218,0.00558655223433218
A03,t,ɔ̃,0.006899766857439188,0.01248467001246523,0.005584903155026042,0.005584903155026042
A05,tʲ,ɛ,0.020314436508712102,0.014730243448513593,-0.005584193060198509,0.005584193060198509
A04,ʊ,ʃ,0.01705086350407468,0.02263359000649988,0.005582726502425198,0.005582726502425198
A06,ɐ,ʊ,0.014219293127047852,0.008638371359487158,-0.005580921767560695,0.005580921767560695
A05,eɪ,i,0.0018419752257986804,0.007422136887907903,0.005580161662109223,0.005580161662109223
A01,k,w,0.0031560158800943805,0.008734702258142608,0.0055786863780482275,0.0055786863780482275
A04,k,ɔ̃,0.013123138780299028,0.007545355298234356,-0.005577783482064672,0.005577783482064672
A01,j,ɔø,0.0055776575578533405,0.0,-0.0055776575578533405,0.0055776575578533405
A04,m,aʊ,0.027393875709243398,0.021816234991826194,-0.005577640717417204,0.005577640717417204
A05,eə,ŋ,0.014657764561010847,0.02023366994061606,0.005575905379605213,0.005575905379605213
A06,aː,aː,0.0059615946020791545,0.0003880268221295381,-0.005573567779949617,0.005573567779949617
A06,œ,ɛ̃,0.01658743196335426,0.01101644661708201,-0.005570985346272251,0.005570985346272251
A06,tʲ,ŋ,0.01428842534788888,0.008718116699228819,-0.005570308648660061,0.005570308648660061
A02,f,t,0.02064271827825312,0.015080169825357223,-0.005562548452895897,0.005562548452895897
A05,ɛ̃,iː,0.0046418667269437705,0.010202789564097195,0.005560922837153424,0.005560922837153424
A01,oː,eə,0.024111438417602347,0.01855077709361817,-0.005560661323984178,0.005560661323984178
A05,t,θ,0.0071868672099631055,0.012747283527835442,0.005560416317872336,0.005560416317872336
A02,ɔ̃,l,0.01736536451085967,0.011805294697484566,-0.005560069813375106,0.005560069813375106
A03,uː,m,0.0,0.005557594137123734,0.005557594137123734,0.005557594137123734
A03,ɐ,x,0.01066168344191574,0.016215703802195506,0.005554020360279766,0.005554020360279766
A04,f,tʃ,0.013190742352958359,0.00763796958417476,-0.0055527727687835985,0.0055527727687835985
A02,1,l,0.0099959531636084,0.004443725035706931,-0.005552228127901468,0.005552228127901468
A03,e,ɐ,0.010746892769520813,0.016297159413472664,0.005550266643951852,0.005550266643951852
A01,f,w,0.01029733603072393,0.004749063335542599,-0.00554827269518133,0.00554827269518133
A03,eɪ,ɛɪ,0.009434793151592128,0.014981158374408424,0.005546365222816296,0.005546365222816296
A01,ʑ,œ,0.013654428729940061,0.008108454944868925,-0.005545973785071136,0.005545973785071136
A02,k,ʊ,0.012655940812975058,0.018200162996733375,0.005544222183758317,0.005544222183758317
A06,1,|,0.006972203983055875,0.012516240947340723,0.005544036964284848,0.005544036964284848
A03,ɔ̃,ɾ,0.004447950326339066,0.009990928526806692,0.005542978200467626,0.005542978200467626
A04,|,i,0.034419760117844624,0.039953608164648144,0.00553384804680352,0.00553384804680352
A04,eə,ɛː,0.019754143600049515,0.014221172804291356,-0.005532970795758159,0.005532970795758159
A06,ɛ̃,ɛ,0.012691357711527042,0.007158853485985126,-0.0055325042255419165,0.0055325042255419165
A01,ʑ,ɔø,0.02351251646835444,0.017980402995778102,-0.005532113472576337,0.005532113472576337
A06,aɪ,eɪ,0.005778026587596696,0.00025123958018768435,-0.005526787007409011,0.005526787007409011
A04,tʃ,ɛ̃,0.012772044322768614,0.018296173871664954,0.005524129548896341,0.005524129548896341
A06,aʊ,aɪə,0.029013946397781334,0.03453668350872466,0.005522737110943324,0.005522737110943324
A02,ɛ,ɾ,0.018232449873860194,0.012717746207404552,-0.005514703666455642,0.005514703666455642
A04,tʃ,œ̃,0.011177530332854135,0.016688921849883995,0.005511391517029861,0.005511391517029861
A01,ɹ,tʲ,0.03211889086360011,0.03762773484614922,0.005508843982549111,0.005508843982549111
A06,ɔø,ɐ,0.01757550969115085,0.012068002640489382,-0.00550750705066147,0.00550750705066147
A05,ʊ,k,0.0135903650667957,0.019096740307585597,0.0055063752407898976,0.0055063752407898976
A02,eə,|,0.022699385099317362,0.01719387981686772,-0.005505505282449641,0.005505505282449641
A03,eə,tʃ,0.024562745201457997,0.019057746828645753,-0.005504998372812243,0.005504998372812243
A03,ʊ,fʲ,0.0,0.005504053228698888,0.005504053228698888,0.005504053228698888
A06,ɛ̃,p,0.006595919239213089,0.012098766229610147,0.005502846990397058,0.005502846990397058
A02,fʲ,ʊ,0.004779788866453452,0.010281066108707349,0.005501277242253897,0.005501277242253897
